Order_id,Quantity,Month,Day_Of_Week,Order_Time,Unit_Price,Total_Sales,pizza_size,pizza_category,pizza_name
3,3,Jun,Fri,15,50.25,50.25,M,Chicken,The Chicken Pesto Pizza
1,1,Feb,Fri,17,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,May,Mon,11,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,Jan,Sun,16,30.5,30.5,L,Classic,The Pepperoni Pizza
3,3,Feb,Mon,14,62.25,62.25,L,Chicken,The Chicken Pesto Pizza
1,1,Jan,Tue,20,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Jun,Fri,18,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Feb,Mon,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,May,Fri,22,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,Mar,Sat,14,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Mar,Fri,17,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,Mar,Wed,21,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,May,Sat,19,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,Mar,Wed,22,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,Jan,Sat,18,25.0,25.0,S,Supreme,The Soppressata Pizza
1,1,Feb,Sat,21,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Feb,Wed,13,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Jun,Sat,20,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
2,2,Jul,Fri,12,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
1,1,Sep,Sun,17,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Oct,Thu,18,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Sep,Sat,22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
4,4,Oct,Fri,13,83.0,83.0,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Jul,Wed,15,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Jul,Sat,15,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,Oct,Wed,18,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,Oct,Fri,14,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
2,2,Jun,Mon,18,25.5,25.5,S,Veggie,The Italian Vegetables Pizza
2,2,Jul,Thu,18,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Sep,Mon,14,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,Jul,Sat,15,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Aug,Wed,17,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Jul,Mon,11,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,Sep,Sat,19,33.0,33.0,M,Supreme,The Spinach Supreme Pizza
3,3,Sep,Mon,13,38.25,38.25,S,Chicken,The Southwest Chicken Pizza
2,2,Sep,Mon,20,24.0,24.0,S,Veggie,The Green Garden Pizza
2,2,Oct,Fri,16,33.0,33.0,M,Supreme,The Pepper Salami Pizza
1,1,Nov,Tue,16,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,Aug,Sun,16,37.0,37.0,L,Veggie,The Five Cheese Pizza
3,3,Jul,Fri,20,48.0,48.0,M,Classic,The Classic Deluxe Pizza
2,3,Dec,Tue,19,30.5,45.75,L,Classic,The Pepperoni Pizza
2,2,Dec,Thu,16,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,Dec,Wed,13,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,Jul,Mon,12,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,Aug,Tue,16,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Oct,Fri,17,12.0,12.0,S,Classic,The Napolitana Pizza
1,2,Oct,Fri,15,16.25,32.5,M,Supreme,The Sicilian Pizza
1,1,Jun,Thu,20,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,Aug,Wed,16,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Aug,Sat,16,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,Jul,Thu,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Oct,Thu,13,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Jun,Sun,14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Oct,Fri,15,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jul,Wed,11,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Dec,Wed,11,9.75,9.75,S,Classic,The Pepperoni Pizza
3,3,Oct,Thu,14,60.75,60.75,L,Veggie,The Vegetables + Vegetables Pizza
5,5,Dec,Wed,12,103.75,103.75,L,Chicken,The Thai Chicken Pizza
2,2,Jul,Sat,16,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,Nov,Fri,16,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,Sep,Wed,12,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
3,3,Oct,Sat,12,55.5,55.5,L,Veggie,The Five Cheese Pizza
3,3,Nov,Mon,12,48.0,48.0,M,Veggie,The Mexicana Pizza
2,2,Dec,Fri,20,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
4,4,Sep,Tue,13,64.0,64.0,M,Classic,The Classic Deluxe Pizza
2,2,Jun,Sat,13,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,Aug,Fri,17,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Nov,Sat,22,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Aug,Tue,18,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Sep,Tue,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Aug,Sun,11,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Nov,Fri,21,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Jun,Fri,13,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Dec,Mon,15,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Dec,Sun,12,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Dec,Tue,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,Dec,Sun,20,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Dec,Wed,21,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Sep,Fri,15,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Jun,Wed,19,20.5,20.5,L,Classic,The Italian Capocollo Pizza
3,4,Apr,Sun,18,29.25,39.0,S,Classic,The Pepperoni Pizza
1,1,Feb,Thu,17,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Apr,Mon,15,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Jun,Sat,16,20.75,20.75,L,Supreme,The Spicy Italian Pizza
4,4,Mar,Thu,18,71.8,71.8,L,Veggie,The Four Cheese Pizza
1,1,May,Fri,16,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Jan,Wed,16,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Feb,Tue,16,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Apr,Sat,14,20.75,20.75,L,Supreme,The Pepper Salami Pizza
3,3,Mar,Tue,17,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
4,4,Mar,Sat,12,71.8,71.8,L,Veggie,The Four Cheese Pizza
1,1,Mar,Mon,16,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Mar,Tue,18,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Jan,Tue,13,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Apr,Wed,14,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
2,2,Jun,Fri,18,41.0,41.0,L,Classic,The Italian Capocollo Pizza
2,2,Jan,Fri,16,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Mar,Fri,12,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Feb,Wed,22,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Feb,Wed,18,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Jan,Wed,15,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,May,Sun,16,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Mar,Tue,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
2,2,Apr,Sat,14,21.0,21.0,S,Classic,The Hawaiian Pizza
5,5,Jan,Thu,13,103.75,103.75,L,Chicken,The California Chicken Pizza
4,4,Mar,Tue,17,71.8,71.8,L,Veggie,The Four Cheese Pizza
2,2,Mar,Tue,19,25.0,25.0,M,Classic,The Pepperoni Pizza
1,2,Apr,Thu,18,20.75,41.5,L,Supreme,The Italian Supreme Pizza
1,1,Jan,Tue,17,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,May,Thu,20,12.25,12.25,S,Supreme,The Calabrese Pizza
2,2,Feb,Mon,19,41.0,41.0,L,Classic,The Napolitana Pizza
2,2,Jun,Wed,12,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Feb,Sat,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Feb,Tue,12,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Jun,Sat,16,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Jan,Sat,13,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Feb,Fri,11,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Mar,Fri,20,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Feb,Sun,19,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jan,Thu,17,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,Apr,Thu,16,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,May,Mon,12,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,May,Mon,22,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,Sep,Tue,16,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
2,2,Oct,Sun,17,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,Oct,Fri,22,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
2,2,Jun,Tue,13,33.5,33.5,M,Chicken,The Thai Chicken Pizza
5,5,Aug,Fri,12,62.5,62.5,M,Classic,The Pepperoni Pizza
1,1,Oct,Fri,17,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
2,2,Aug,Fri,18,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,Jul,Sat,22,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Oct,Fri,22,12.0,12.0,S,Classic,The Classic Deluxe Pizza
2,2,Aug,Sat,20,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Oct,Wed,17,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
3,3,Nov,Sat,19,37.5,37.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Jul,Wed,14,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Oct,Thu,15,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Aug,Thu,15,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
2,2,Sep,Wed,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Dec,Tue,18,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,Aug,Tue,12,24.5,24.5,S,Supreme,The Sicilian Pizza
2,2,Jun,Mon,18,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Aug,Fri,19,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,Nov,Sun,11,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,Aug,Wed,12,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Nov,Wed,20,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Aug,Wed,15,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Nov,Tue,21,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Nov,Thu,14,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
2,2,Nov,Mon,14,41.5,41.5,L,Chicken,The California Chicken Pizza
2,2,Jul,Tue,17,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Oct,Tue,14,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Jul,Mon,19,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Jul,Thu,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
3,3,Aug,Mon,15,48.0,48.0,M,Classic,The Greek Pizza
2,2,Sep,Thu,17,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,Jul,Mon,14,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Oct,Sun,12,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,Dec,Sat,21,41.0,41.0,L,Classic,The Italian Capocollo Pizza
1,2,Dec,Tue,16,16.0,32.0,M,Classic,The Classic Deluxe Pizza
2,2,Dec,Wed,17,33.0,33.0,M,Supreme,The Spicy Italian Pizza
4,4,Dec,Sun,18,48.0,48.0,S,Classic,The Big Meat Pizza
3,3,Dec,Wed,17,49.5,49.5,L,Classic,The Hawaiian Pizza
3,3,Dec,Sat,19,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Dec,Fri,13,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Jul,Wed,19,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Dec,Mon,14,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Jun,Thu,16,12.0,12.0,S,Veggie,The Mediterranean Pizza
4,4,Mar,Tue,13,42.0,42.0,S,Classic,The Hawaiian Pizza
1,1,Apr,Fri,13,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Feb,Thu,15,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Mar,Tue,18,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,May,Thu,21,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jan,Tue,19,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Apr,Wed,11,20.75,20.75,L,Supreme,The Soppressata Pizza
3,3,Mar,Tue,12,36.0,36.0,S,Classic,The Big Meat Pizza
2,2,Feb,Wed,19,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,May,Mon,12,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Jan,Thu,13,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Apr,Tue,19,16.0,16.0,M,Veggie,The Mediterranean Pizza
3,3,May,Fri,21,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
2,2,Feb,Sat,17,24.0,24.0,S,Veggie,The Green Garden Pizza
1,1,Apr,Fri,19,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,Feb,Thu,13,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,Feb,Sat,21,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,Apr,Wed,18,32.0,32.0,M,Classic,The Greek Pizza
2,2,Mar,Sun,14,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,May,Mon,20,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,Jan,Fri,15,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,Feb,Fri,13,41.0,41.0,L,Classic,The Napolitana Pizza
2,2,Mar,Tue,13,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Jun,Tue,12,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Mar,Sun,19,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,Apr,Thu,18,24.5,24.5,S,Supreme,The Sicilian Pizza
2,2,Feb,Wed,19,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,Feb,Fri,16,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,Apr,Thu,18,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,May,Tue,19,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Feb,Sun,13,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,Mar,Mon,17,41.5,41.5,L,Chicken,The Chicken Alfredo Pizza
1,1,Apr,Sat,14,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Jan,Tue,21,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,May,Sun,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Mar,Mon,11,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,May,Tue,16,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,Jan,Mon,16,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Mar,Tue,19,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Oct,Sat,20,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Sep,Tue,13,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Sep,Fri,14,16.5,16.5,M,Supreme,The Spicy Italian Pizza
5,5,Sep,Tue,11,89.75,89.75,L,Veggie,The Four Cheese Pizza
3,3,Oct,Tue,13,60.75,60.75,L,Veggie,The Mexicana Pizza
2,2,Nov,Sun,18,33.5,33.5,M,Chicken,The Thai Chicken Pizza
1,1,Sep,Sat,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Nov,Wed,15,18.5,18.5,L,Veggie,The Five Cheese Pizza
6,6,Nov,Mon,12,76.5,76.5,S,Chicken,The Barbecue Chicken Pizza
1,1,Jul,Tue,13,20.5,20.5,L,Classic,The Greek Pizza
2,2,Nov,Tue,16,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
2,2,Jul,Thu,19,24.0,24.0,S,Classic,The Greek Pizza
1,1,Sep,Fri,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,Oct,Sat,13,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Jul,Thu,11,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Oct,Sat,22,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jul,Sun,23,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Nov,Thu,18,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,Aug,Wed,21,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Sep,Sat,22,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,Aug,Sat,19,25.5,25.5,S,Chicken,The Chicken Pesto Pizza
3,3,Jul,Tue,11,48.0,48.0,M,Classic,The Classic Deluxe Pizza
2,2,Oct,Wed,15,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,Nov,Fri,22,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
2,2,Sep,Thu,18,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
1,1,Sep,Sun,21,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Aug,Mon,19,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Jul,Sun,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Oct,Fri,20,16.0,16.0,M,Classic,The Greek Pizza
2,2,Nov,Fri,21,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,Dec,Wed,20,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Aug,Sat,20,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Oct,Sat,13,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,Jun,Mon,22,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Sep,Fri,15,12.0,12.0,S,Veggie,The Green Garden Pizza
2,2,Oct,Wed,17,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,Jul,Tue,13,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Aug,Sat,18,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Oct,Wed,19,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Jul,Fri,14,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,Jul,Wed,22,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Jul,Sat,20,12.0,12.0,S,Classic,The Big Meat Pizza
3,3,Aug,Sat,19,50.25,50.25,M,Chicken,The Thai Chicken Pizza
1,1,Oct,Sun,18,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,Dec,Thu,14,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Aug,Thu,12,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Dec,Wed,12,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,Jun,Sat,15,12.0,12.0,S,Classic,The Italian Capocollo Pizza
2,2,Feb,Tue,14,51.0,51.0,XL,Classic,The Greek Pizza
2,2,Mar,Thu,13,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
3,3,Apr,Fri,12,50.25,50.25,M,Chicken,The Thai Chicken Pizza
2,2,Jan,Sat,16,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,Feb,Sun,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Jan,Sat,13,12.0,12.0,S,Veggie,The Green Garden Pizza
2,2,Jan,Sat,14,24.0,24.0,S,Classic,The Classic Deluxe Pizza
2,2,Jun,Tue,13,41.5,41.5,L,Supreme,The Soppressata Pizza
1,1,Feb,Fri,12,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,May,Mon,12,19.5,19.5,S,Classic,The Pepperoni Pizza
2,2,Jun,Fri,15,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
1,1,Jan,Fri,21,16.0,16.0,M,Classic,The Greek Pizza
2,3,Feb,Thu,12,32.5,48.75,M,Supreme,The Sicilian Pizza
1,1,Mar,Sat,22,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
3,3,May,Fri,14,62.25,62.25,L,Chicken,The Barbecue Chicken Pizza
1,1,Mar,Sat,13,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Jan,Fri,16,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,Apr,Mon,13,41.5,41.5,L,Supreme,The Soppressata Pizza
1,1,Feb,Wed,20,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
4,4,Mar,Mon,21,83.0,83.0,L,Chicken,The Southwest Chicken Pizza
2,2,Mar,Sat,13,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,Jan,Thu,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Feb,Sun,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,May,Wed,18,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Jan,Fri,21,12.0,12.0,S,Classic,The Napolitana Pizza
2,2,Apr,Mon,17,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Apr,Wed,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
5,6,Apr,Thu,17,89.75,107.69999999999999,L,Veggie,The Four Cheese Pizza
1,1,Mar,Mon,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,Apr,Mon,13,32.0,32.0,M,Veggie,The Mediterranean Pizza
2,2,Jun,Fri,15,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
4,4,Jan,Sat,20,82.0,82.0,L,Classic,The Italian Capocollo Pizza
1,1,Jan,Tue,18,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Mar,Fri,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,Jan,Mon,11,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,May,Fri,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Apr,Sun,12,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,4,Jun,Mon,12,25.0,50.0,S,Supreme,The Spicy Italian Pizza
2,2,Apr,Wed,12,51.0,51.0,XL,Classic,The Greek Pizza
3,3,May,Tue,12,49.5,49.5,L,Classic,The Hawaiian Pizza
1,1,Jan,Sat,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,May,Sat,18,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Mar,Mon,12,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Feb,Mon,14,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
3,4,Jan,Thu,13,48.0,64.0,M,Classic,The Classic Deluxe Pizza
1,1,Jan,Tue,14,20.25,20.25,L,Supreme,The Calabrese Pizza
2,2,Jun,Wed,17,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
4,4,Jun,Fri,20,71.8,71.8,L,Veggie,The Four Cheese Pizza
1,1,Mar,Sun,20,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,2,Feb,Thu,17,16.0,32.0,M,Veggie,The Mexicana Pizza
2,2,Jun,Sun,13,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,May,Fri,16,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,May,Fri,16,16.0,16.0,M,Veggie,The Green Garden Pizza
2,2,Apr,Sat,17,24.0,24.0,S,Classic,The Greek Pizza
1,1,Feb,Thu,19,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Jan,Sat,15,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Apr,Wed,21,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
2,2,Mar,Tue,13,32.5,32.5,M,Supreme,The Calabrese Pizza
2,3,Aug,Mon,14,24.0,36.0,S,Veggie,The Green Garden Pizza
3,3,Jul,Sat,21,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Sep,Sat,16,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,Oct,Thu,11,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
1,1,Jul,Sat,14,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Aug,Sat,16,12.0,12.0,S,Classic,The Classic Deluxe Pizza
4,4,Nov,Sat,13,64.0,64.0,M,Classic,The Classic Deluxe Pizza
3,3,Aug,Fri,18,62.25,62.25,L,Supreme,The Pepper Salami Pizza
1,1,Jul,Sat,16,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Nov,Sat,19,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
3,3,Jul,Fri,19,50.25,50.25,M,Chicken,The Barbecue Chicken Pizza
1,1,Oct,Sat,16,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,Jun,Wed,18,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,Jul,Sat,13,41.5,41.5,L,Supreme,The Pepper Salami Pizza
1,1,Nov,Sat,13,12.0,12.0,S,Classic,The Classic Deluxe Pizza
3,3,Aug,Mon,21,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Sep,Tue,20,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
4,4,Nov,Thu,12,67.0,67.0,M,Chicken,The Chicken Alfredo Pizza
1,1,Aug,Mon,16,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Nov,Fri,19,40.5,40.5,L,Supreme,The Sicilian Pizza
